#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
500,8435.782153962618,210.6185576095099,0.7103443185712485
1000,10470.032593568521,235.82182893640834,0.7251152956940617
1500,11456.924092331552,259.98390588077933,0.7182967138357075
2000,12198.840232049522,273.35777485038943,0.729771640796542
2500,12787.18963025745,283.4075498251045,0.7190981516817061
3000,12966.027668165258,287.9662336399751,0.7215120358683317
3500,13200.799728034795,284.26624522689843,0.7263161170360866
4000,13146.001682613787,282.14751589322543,0.7363244500962179
4500,13226.05026051134,284.3703648143388,0.7385323006992274
5000,13230.099386427864,285.40727084837437,0.7322345778130382
5500,13325.508008660072,287.49849684182675,0.7356989134988011
6000,13175.23799210725,288.633362923669,0.7419952813814202
6500,13062.30363887825,289.40572443542345,0.7431386778460648
7000,13130.579593513668,286.8569618088797,0.7399920706991641
7500,13201.771159878697,284.14018578934065,0.7440835258744364
8000,13025.04156621196,286.9963116484956,0.7537178501399715
8500,13086.97660878679,282.9208233995835,0.7514026871103786
9000,12962.347235316198,284.7278346880491,0.7418823017208706
9500,12952.285891695126,283.71134027909136,0.7370496634463395
10000,12908.260019629408,285.2679737001497,0.7604483428546333
10500,12527.064014295594,283.0307414955533,0.7701899591155278
11000,12461.323548238426,291.1076786429469,0.7745626691016673
11500,12893.889547301365,285.29869505013033,0.7673038298082642
12000,13016.177685417968,282.4004099964813,0.7597529992945437
12500,12947.837499574896,285.71817502525306,0.7542239878611471
13000,12989.794758309175,291.305331402062,0.7597288026362018
13500,13223.193096132838,290.00418761681584,0.7517891500667649
14000,12968.257304815386,290.69371718149415,0.7576356279322431
14500,13149.255170259263,289.5184808748148,0.7592653816070098
15000,12750.843727622263,285.34235613054784,0.7553799992249252
15500,12781.326918580016,283.9129086376178,0.7648852376946021
16000,12973.289138318753,287.6649363311177,0.762649112516692
16500,13154.012813550196,284.98131821253367,0.7654898159368475
17000,12978.056735226908,289.3509183055907,0.7580374963134996
17500,12876.653339830416,286.25523278766235,0.7633296258787
18000,13136.09586399054,284.278558416898,0.7653353215377006
18500,12933.283782608813,289.346651152183,0.7612968332825353
19000,12743.876939771799,290.61039138134157,0.7584301522356599
19500,12968.168475552953,289.8087969810386,0.7566534961316369
20000,12952.514675958342,284.4236552954343,0.7625524257915618
20500,12881.296780331759,286.47150697782814,0.7563940482636593
21000,12880.71192771523,281.65425670019516,0.7566952188194938
21500,12644.53916462614,288.3605828761004,0.7610736024739846
22000,12590.691315039809,286.66542953342724,0.767695903132638
22500,12941.420884124742,285.281110546644,0.763628725256541
23000,12848.98670603281,289.2278239235467,0.7770811073903154
23500,12640.777910992925,284.2732483376951,0.7762792788178997
24000,12630.222064095658,284.53425654817977,0.7766057746567159
24500,12411.869546438524,284.9864027365431,0.7752673046499533
25000,12459.983398449058,285.99158914348715,0.7734442429382015
25500,12680.512536884518,286.2448304303785,0.7726904228650187
26000,12648.596263998246,281.64583079616693,0.7764831727045671
26500,12617.383012280674,284.9087331138215,0.77776588770919
27000,12676.836715362686,279.95836460836904,0.788041937369627
27500,12410.011637142834,279.9753073160535,0.7902826140740818
28000,12606.570333986465,281.8702749117361,0.7776926471167801
28500,12123.06597235838,283.6372109396085,0.7704379722102616
29000,12229.907309070792,286.30845802593745,0.773696784238921
29500,12764.121038650243,281.01297533824766,0.7757940560211898
30000,12865.076239043181,282.73089711155444,0.7649587397859956
30500,12362.25772838469,289.3084975541701,0.7772502352242351
31000,13026.112365879499,284.9459285741595,0.7634449491525127
31500,12709.69774093889,283.29004014427676,0.7702524036203553
32000,12804.915468570398,286.6713459465876,0.7771227714089917
32500,12808.759694350923,284.32224621874326,0.77523344947587
33000,12838.286341536977,285.85725801822275,0.7648987798660083
33500,12644.418631100769,287.185217400436,0.7743104930041668
34000,12729.038711148585,284.08742906050145,0.7761259280297136
34500,12778.963885076646,289.4754558190123,0.7747606510081242
35000,12838.053927890973,285.5070581299252,0.7703799212218725
35500,12529.099385054462,292.9796687009595,0.7763284461590646
36000,12682.269113086442,290.4480270352698,0.7741426175607043
36500,12629.086080879073,289.95008408666723,0.7807636701178936
37000,12561.560486631619,293.6599866022498,0.786777000042359
37500,12340.638358665965,292.33787766250657,0.7826388232437144
